0.0 0
3.2537 0.253
3.51236 0.25375
3.51709 0.255031
3.52024 0.256527
3.52339 0.258211
3.52654 0.26006
3.72812 0.286927
3.78816 0.285562
3.79446 0.284491
3.79762 0.28393
3.80077 0.283439
3.80392 0.283009
3.80707 0.283133
3.81022 0.283241
4.01038 0.283086
4.07342 0.283325
4.07972 0.284285
4.08287 0.284749
4.08602 0.28528
4.08918 0.28612
4.09233 0.286855
4.09548 0.287498
4.09863 0.288436
4.10178 0.289132
4.10494 0.28974
4.30509 0.315398
4.30824 0.313223
4.37128 0.31132
4.37758 0.310405
4.38074 0.309229
4.38389 0.308201
4.38704 0.307801
4.39019 0.307326
4.39334 0.30691
4.3965 0.306921
4.39965 0.306931
4.4028 0.30694
4.40602 0.307447
4.4091 0.307891
4.41226 0.30828
4.41541 0.308995
4.41856 0.309621
4.61871 0.310043
4.62186 0.310788
4.62502 0.311564
4.68806 0.312244
4.69436 0.313588
4.69751 0.31439
4.70066 0.315091
4.70382 0.31608
4.70697 0.316945
4.71012 0.317702
4.71327 0.318739
4.71642 0.319646
4.71958 0.320441
4.72273 0.321511
4.72588 0.322447
4.72903 0.323391
4.73218 0.324592
4.73534 0.325643
4.74006 0.326688
4.74322 0.327977
4.74637 0.329105
4.74952 0.330092
5.48078 0.31208
5.48394 0.296195
5.48709 0.282421
5.49024 0.270368
5.49339 0.259822
5.49654 0.250594
5.4997 0.24252
5.50285 0.235455
5.63523 0.245398
5.63838 0.237973
5.64154 0.231477
5.64469 0.225792
5.64784 0.220818
5.65099 0.216341
5.65414 0.212548
5.6573 0.20923
5.66045 0.206326
5.6636 0.203785
5.66675 0.201562
5.6699 0.199617
5.67306 0.197915
5.67621 0.196425
5.67936 0.195122
5.68251 0.193982
5.68566 0.192984
5.8212 0.208736
5.82435 0.206269
5.8275 0.204111
5.83066 0.202222
5.83381 0.200569
5.83696 0.199123
5.84011 0.197982
5.84326 0.19686
5.84642 0.195877
5.84957 0.195018
5.85272 0.194265
5.85587 0.193607
5.85902 0.193156
5.86218 0.192637
5.86533 0.192182
5.86848 0.191784
5.87163 0.191436
5.87478 0.191132
6.00717 0.19049
6.01032 0.189929
6.01347 0.189438
6.01662 0.189008
6.01978 0.188632
6.02293 0.188303
6.02608 0.188015
6.02923 0.187763
6.03238 0.187543
6.03554 0.18735
6.03869 0.187181
6.04184 0.187034
6.04499 0.186779
6.04814 0.186682
6.0513 0.186597
6.05445 0.186522
6.0576 0.186457
6.06075 0.1864
6.19629 0.186725
6.19944 0.187009
6.20259 0.187258
6.20574 0.187476
6.2089 0.187666
6.21205 0.187958
6.2152 0.188088
6.21835 0.188202
6.2215 0.188302
6.22466 0.188389
6.22781 0.188466
6.23096 0.188532
6.23411 0.188716
6.23726 0.189251
6.24042 0.189595
6.24357 0.189896
6.24672 0.190159
6.24987 0.190389
6.38856 0.20759
6.39171 0.206016
6.39486 0.204639
6.39802 0.203559
6.40117 0.202615
6.40432 0.201788
6.40747 0.200939
6.41062 0.200197
6.41378 0.199547
6.41693 0.198979
6.42008 0.198606
6.42323 0.198281
6.42638 0.197996
6.42954 0.197621
6.43269 0.197293
6.43584 0.197007
6.43899 0.196756
6.44214 0.196661
6.58398 0.213829
6.58714 0.211975
6.59029 0.210353
6.59344 0.208934
6.59659 0.207567
6.59974 0.206371
6.6029 0.205325
6.60605 0.204534
6.6092 0.203843
6.61235 0.203237
6.6155 0.202708
6.61866 0.202119
6.62181 0.201604
6.62496 0.201154
6.62811 0.200885
6.63126 0.200649
6.63442 0.200443
6.63757 0.200262
6.64072 0.19998
6.77941 0.199482
6.78256 0.198922
6.78571 0.198432
6.78886 0.198003
6.79202 0.197752
6.79517 0.197533
6.79832 0.197342
6.80147 0.197049
6.80462 0.196793
6.80778 0.196569
6.81093 0.196373
6.81408 0.196326
6.81723 0.196285
6.82038 0.19625
6.82354 0.196093
6.82669 0.195957
6.82984 0.195837
6.83299 0.195733
6.83614 0.195766
6.97483 0.19567
6.97798 0.195586
6.98114 0.195638
6.98429 0.195683
6.98744 0.195598
6.99059 0.195523
6.99374 0.195458
6.9969 0.195401
7.00005 0.195475
7.0032 0.195541
7.00635 0.195598
7.0095 0.195524
7.01266 0.195458
7.01581 0.195401
7.01896 0.195351
7.02211 0.195432
7.02526 0.195503
7.02842 0.195565
7.03157 0.195494
7.17341 0.195933
7.17656 0.196316
7.17971 0.197027
7.18286 0.197523
7.18602 0.198083
7.18917 0.198572
7.19232 0.199001
7.19547 0.199376
7.19862 0.199704
7.20178 0.199866
7.20493 0.200008
7.20808 0.200257
7.21123 0.200475
7.21438 0.200665
7.21754 0.200832
7.22069 0.200978
7.22384 0.200981
7.22699 0.200983
7.23014 0.20111
7.37514 0.218972
7.37829 0.217225
7.38144 0.215697
7.38459 0.21436
7.38774 0.21319
7.3909 0.212041
7.39405 0.211161
7.3972 0.210391
7.40035 0.209717
7.4035 0.209127
7.40666 0.208611
7.40981 0.20816
7.41296 0.20764
7.41611 0.20731
7.41926 0.207021
7.42242 0.206769
7.42557 0.206548
7.42872 0.206354
7.43187 0.206185
7.58002 0.224162
7.58317 0.222142
7.58632 0.220374
7.58947 0.218827
7.59262 0.217474
7.59578 0.216289
7.59893 0.215253
7.60208 0.214347
7.60523 0.213553
7.60838 0.212859
7.61154 0.212252
7.61469 0.21172
7.61784 0.211255
7.62099 0.210848
7.62414 0.210492
7.6273 0.210181
7.63045 0.209908
7.6336 0.20967
7.63675 0.209461
7.6399 0.209278
7.7849 0.208619
7.78805 0.208166
7.7912 0.20777
7.79435 0.207424
7.7975 0.207121
7.80066 0.206856
7.80381 0.206624
7.80696 0.206296
7.81011 0.206134
7.81326 0.205992
7.81642 0.205868
7.81957 0.20576
7.82272 0.205665
7.82587 0.205582
7.82902 0.205509
7.83218 0.205445
7.83533 0.20539
7.83848 0.205341
7.84163 0.205298
7.84478 0.205261
7.99293 0.205603
7.99608 0.205903
7.99923 0.206165
8.00238 0.206394
8.00554 0.206595
8.00869 0.206771
8.01184 0.206924
8.01499 0.207059
8.01814 0.207177
8.0213 0.207279
8.02445 0.207745
8.0276 0.208151
8.03075 0.208508
8.0339 0.208819
8.03706 0.209217
8.04021 0.20944
8.04336 0.209635
8.04651 0.209805
8.04966 0.209955
8.05282 0.210085
8.20411 0.228825
8.20726 0.227097
8.21042 0.22546
8.21357 0.224027
8.21672 0.222774
8.21987 0.221677
8.22302 0.220842
8.22618 0.220112
8.22933 0.219473
8.23248 0.218789
8.23563 0.21819
8.23878 0.217667
8.24194 0.217208
8.24509 0.216932
8.24824 0.216691
8.25139 0.216354
8.25454 0.21606
8.2577 0.215803
8.26085 0.215577
8.264 0.215505
8.41687 0.234067
8.42002 0.231809
8.42318 0.229832
8.42633 0.228103
8.42948 0.22659
8.43263 0.225267
8.43578 0.224108
8.43894 0.22297
8.44209 0.222099
8.44524 0.221336
8.44839 0.220669
8.45154 0.220086
8.4547 0.219575
8.45785 0.219128
8.461 0.218737
8.46415 0.218395
8.4673 0.218096
8.47046 0.217834
8.47361 0.217604
8.47676 0.217404
8.47991 0.217103
8.63278 0.216965
8.63594 0.21672
8.63909 0.21663
8.64224 0.216551
8.64539 0.216482
8.64854 0.216422
8.6517 0.216369
8.65485 0.216323
8.658 0.216283
8.66115 0.216247
8.6643 0.216216
8.66746 0.216189
8.67061 0.216166
8.67376 0.216145
8.67691 0.216002
8.68006 0.216002
8.68322 0.216001
8.68637 0.216001
8.68952 0.216001
8.69267 0.216001
8.69582 0.216001
8.8487 0.216001
8.85185 0.216001
8.855 0.216001
8.85815 0.216
8.8613 0.216
8.86446 0.216
8.86761 0.216
8.87076 0.216
8.87391 0.215875
8.87706 0.215891
8.88022 0.215904
8.88337 0.215916
8.88652 0.215927
8.88967 0.215936
8.89282 0.215944
8.89598 0.215826
8.89913 0.215848
8.90228 0.216242
8.90543 0.216587
8.90858 0.216888
8.91174 0.217152
9.06776 0.236508
9.07091 0.234695
9.07406 0.233233
9.07722 0.231829
9.08037 0.2306
9.08352 0.229525
9.08667 0.228584
9.08982 0.227761
9.09298 0.227041
9.09613 0.226536
9.09928 0.225969
9.10243 0.225473
9.10558 0.225039
9.10874 0.224659
9.11189 0.224327
9.11504 0.224161
9.11819 0.224016
9.12134 0.223764
9.1245 0.223543
9.12765 0.22335
9.1308 0.223182
9.28998 0.242534
9.29313 0.240467
9.29628 0.238659
9.29943 0.236951
9.30258 0.235457
9.30574 0.23415
9.30889 0.233006
9.31204 0.232131
9.31519 0.231364
9.31834 0.230694
9.3215 0.229982
9.32465 0.229359
9.3278 0.228814
9.33095 0.228338
9.3341 0.228045
9.33726 0.22779
9.34041 0.227441
9.34356 0.227136
9.34671 0.226869
9.34986 0.226635
9.35302 0.226556
9.51219 0.245986
9.51534 0.243488
9.5185 0.241177
9.52165 0.239155
9.5248 0.237386
9.52795 0.235837
9.5311 0.234608
9.53426 0.233532
9.53741 0.232465
9.54056 0.231532
9.54371 0.230716
9.54686 0.230001
9.55002 0.229501
9.55317 0.229063
9.55632 0.22868
9.55947 0.22822
9.56262 0.227818
9.56578 0.227466
9.56893 0.227157
9.57208 0.227013
9.57523 0.226886
9.57838 0.22665
9.73598 0.226194
9.73914 0.22592
9.74229 0.22568
9.74544 0.22547
9.74859 0.225286
9.75174 0.225125
9.7549 0.22486
9.75805 0.224752
9.7612 0.224658
9.76435 0.224576
9.7675 0.224504
9.77066 0.224441
9.77381 0.224261
9.77696 0.224103
9.78011 0.22409
9.78326 0.224079
9.78642 0.224069
9.78957 0.224061
9.79272 0.224053
9.79587 0.223921
9.79902 0.223931
9.80218 0.22394
9.96293 0.224322
9.96608 0.224657
9.96923 0.22495
9.97238 0.225206
9.97554 0.22543
9.97869 0.225627
9.98184 0.225798
9.98499 0.225823
9.98814 0.226346
9.9913 0.226802
9.99445 0.227202
9.9976 0.227552
10.0008 0.227858
10.0039 0.228126
10.0071 0.228485
10.0102 0.228674
10.0134 0.22884
10.0165 0.228985
10.0197 0.229112
10.0228 0.229223
10.026 0.22932
10.0291 0.229405
10.193 0.249604
10.1962 0.247654
10.1993 0.245822
10.2025 0.244219
10.2056 0.242817
10.2088 0.24159
10.2119 0.240516
10.2151 0.239702
10.2182 0.238989
10.2214 0.23824
10.2245 0.237585
10.2277 0.237012
10.2308 0.236511
10.234 0.236197
10.2372 0.235922
10.2403 0.235557
10.2435 0.235237
10.2466 0.234958
10.2498 0.234713
10.2529 0.234499
10.2561 0.234436
10.2592 0.234382
10.4263 0.254709
10.4294 0.252371
10.4326 0.250324
10.4357 0.248534
10.4389 0.246967
10.442 0.245721
10.4452 0.244631
10.4483 0.243677
10.4515 0.242717
10.4546 0.241878
10.4578 0.241143
10.4609 0.2405
10.4641 0.240063
10.4672 0.23968
10.4704 0.23922
10.4736 0.238817
10.4767 0.238465
10.4799 0.238157
10.483 0.238012
10.4862 0.237886
10.4893 0.237775
10.4925 0.237553
10.4956 0.237359
10.6595 0.236814
